#Procedure: <SS9Procedure.SS9Procedure>,,,,,,,,,,
#Parameters:,,,,,,,,,,
"#	Maximum Temp.: 300 K",,,,,,,,,,
"#	Delay Time: 1 s",,,,,,,,,,
"#	Field Strength: 0 T",,,,,,,,,,
"#	MM1 Address: USB0::0x05E6::0x2110::1421999::INSTR",,,,,,,,,,
"#	Voltage: True",,,,,,,,,,
"#	Range: 10 SI",,,,,,,,,,
"#	MM2 Address: USB0::0x05E6::0x2110::8015516::INSTR",,,,,,,,,,
"#	Voltage: True",,,,,,,,,,
"#	Range: 10 SI",,,,,,,,,,
"#	MM3 Address: USB0::0x05E6::0x2110::1421483::INSTR",,,,,,,,,,
"#	Voltage: False",,,,,,,,,,
"#	Range: 0.1 SI",,,,,,,,,,
"#	MM4 Adress: USB0::0x05E6::0x2110::1422148::INSTR",,,,,,,,,,
"#	Voltage: True",,,,,,,,,,
"#	Range: 0.1 SI",,,,,,,,,,
"#	Number of Averages: 1",,,,,,,,,,
"#	Your Name: connor",,,,,,,,,,
#Data:,,,,,,,,,,
elapsed_time,T,T_err,MM1_reading,MM1_error,MM2_reading,MM2_error,MM3_reading,MM3_error,MM4_reading,MM4_error
354.0570219,159.3401337,0,0.213318198,0,0.203347384,0,0.020749236,0,-5.29E-05,0
355.7795954,159.4131165,0,0.213305681,0,0.20330578,0,0.020748526,0,-4.95E-05,0
357.493037,159.4548035,0,0.21332024,0,0.203327491,0,0.020749945,0,6.54E-05,0
359.1799917,159.5016937,0,0.213313907,0,0.203293591,0,0.020750493,0,6.97E-05,0
360.8692327,159.5069122,0,0.21331273,0,0.203305706,0,0.02075151,0,6.92E-05,0
362.5550578,159.5433807,0,0.213266149,0,0.203278005,0,0.020750729,0,6.55E-05,0
364.2416012,159.5433807,0,0.213264673,0,0.203281328,0,0.020753153,0,6.56E-05,0
365.9316006,159.5694122,0,0.213267922,0,0.203281298,0,0.020753518,0,6.20E-05,0
367.6165895,159.5590057,0,0.213249728,0,0.203274875,0,0.020754073,0,6.28E-05,0
369.3270237,159.5746307,0,0.213224411,0,0.203244134,0,0.020751342,0,-0.000119728,0
371.0280907,159.579834,0,0.213220342,0,0.203227028,0,0.020752562,0,-5.69E-05,0
372.7459652,159.579834,0,0.213213995,0,0.203222796,0,0.020752253,0,-6.01E-05,0
374.466192,159.5694122,0,0.213166654,0,0.20317544,0,0.020752251,0,6.41E-05,0
376.152745,159.564209,0,0.213170692,0,0.203183263,0,0.020750754,0,6.46E-05,0
377.8400445,159.564209,0,0.21314907,0,0.203189656,0,0.020754462,0,6.68E-05,0
379.5269046,159.5694122,0,0.213164448,0,0.203191131,0,0.020754512,0,6.60E-05,0
381.2133605,159.5537872,0,0.213159218,0,0.203172087,0,0.020753989,0,6.75E-05,0
382.9005811,159.5433807,0,0.213117256,0,0.203147456,0,0.02075395,0,6.62E-05,0
384.5875266,159.5381622,0,0.213110551,0,0.203142657,0,0.020753,0,-0.000117458,0
386.2807803,159.5277405,0,0.213091745,0,0.203128233,0,0.020753581,0,-6.22E-05,0
388.0078225,159.5016937,0,0.213069766,0,0.203091412,0,0.02075105,0,-3.82E-05,0
389.7315812,159.5016937,0,0.213035985,0,0.203064993,0,0.020749772,0,-5.62E-05,0
391.4737229,159.491272,0,0.213037803,0,0.203064814,0,0.020751437,0,6.46E-05,0
393.1597579,159.475647,0,0.2130346,0,0.203059554,0,0.02075145,0,6.68E-05,0
394.8460398,159.4652252,0,0.213037893,0,0.203052237,0,0.020750811,0,6.53E-05,0
396.5329723,159.4391632,0,0.213004708,0,0.203021988,0,0.020749833,0,6.88E-05,0
398.2185166,159.43396,0,0.213011369,0,0.203035011,0,0.020754397,0,6.35E-05,0
399.9041297,159.4131165,0,0.21297048,0,0.203005284,0,0.020750334,0,-0.000114328,0
401.601156,159.3974762,0,0.212981104,0,0.202997222,0,0.020752363,0,-5.10E-05,0
403.3231959,159.4026794,0,0.212980926,0,0.203004673,0,0.020752694,0,-5.65E-05,0
405.0536926,159.43396,0,0.212965086,0,0.202954322,0,0.020750575,0,6.49E-05,0
406.7399387,159.4548035,0,0.212941542,0,0.202982619,0,0.020751206,0,6.31E-05,0
408.4248352,159.4860687,0,0.212915897,0,0.202929288,0,0.020750001,0,6.66E-05,0
410.1108623,159.4964905,0,0.212911114,0,0.202951952,0,0.020753106,0,7.20E-05,0
411.7978446,159.5121155,0,0.21289274,0,0.202951446,0,0.020752767,0,6.43E-05,0
413.4851625,159.517334,0,0.212883576,0,0.202915132,0,0.020750148,0,6.72E-05,0
415.1710088,159.5225372,0,0.212865263,0,0.202907487,0,0.020750647,0,-0.000119284,0
416.8619525,159.5225372,0,0.21287176,0,0.202886149,0,0.020752897,0,6.65E-05,0
418.6094322,159.5277405,0,0.212857738,0,0.202877625,0,0.020752676,0,-0.000103218,0
420.299366,159.532959,0,0.21288672,0,0.20293954,0,0.020756654,0,-5.25E-05,0
422.0205157,159.5277405,0,0.212844088,0,0.20287308,0,0.020753361,0,-4.76E-05,0
423.7349617,159.5121155,0,0.212853893,0,0.202851399,0,0.020753719,0,6.50E-05,0
425.4221034,159.5069122,0,0.212799742,0,0.202818468,0,0.020751249,0,6.69E-05,0
427.1044614,159.5069122,0,0.212786868,0,0.202808797,0,0.020751908,0,6.80E-05,0
428.7919903,159.4000702,0,0.212788313,0,0.202796518,0,0.020751145,0,6.24E-05,0
430.4790299,159.491272,0,0.212770059,0,0.202786758,0,0.020752057,0,6.37E-05,0
432.1661322,159.4808502,0,0.212757796,0,0.202781274,0,0.020753052,0,6.90E-05,0
433.8678236,159.4704285,0,0.212772861,0,0.202783912,0,0.020752618,0,-0.000105332,0
435.5621493,159.4652252,0,0.21273826,0,0.202760666,0,0.020752134,0,-4.83E-05,0
437.2830396,159.4391632,0,0.212725028,0,0.202761217,0,0.020752721,0,-5.24E-05,0
439.0642955,159.3322906,0,0.212698772,0,0.202744305,0,0.0207507,0,-5.32E-05,0
440.7885773,159.4287415,0,0.212685361,0,0.202740818,0,0.0207517,0,6.16E-05,0
442.4751298,159.4235382,0,0.212703809,0,0.20275487,0,0.020752724,0,6.05E-05,0
444.1608193,159.4131165,0,0.212688252,0,0.202721714,0,0.020754136,0,6.00E-05,0
445.8471968,159.4078979,0,0.212673604,0,0.202714785,0,0.020754237,0,6.85E-05,0
447.5339775,159.3270874,0,0.212652876,0,0.202726572,0,0.020753764,0,7.66E-05,0
449.221122,159.4652252,0,0.212655588,0,0.202701076,0,0.020753298,0,6.07E-05,0
450.9082842,159.5225372,0,0.212647467,0,0.202689051,0,0.020752089,0,-0.000112343,0
452.6059477,159.5746307,0,0.212619379,0,0.202674716,0,0.020752087,0,-5.67E-05,0
454.3291383,159.535553,0,0.212573483,0,0.202667325,0,0.020751666,0,-5.26E-05,0
456.0469551,159.6579437,0,0.212598338,0,0.202672883,0,0.020753235,0,6.60E-05,0
457.7333949,159.6839752,0,0.212604343,0,0.202660873,0,0.02075348,0,6.96E-05,0
459.4182718,159.71521,0,0.212582826,0,0.202640533,0,0.020754701,0,6.09E-05,0
461.1053531,159.7358704,0,0.212532728,0,0.20263879,0,0.020753676,0,5.64E-05,0
462.7916718,159.7566833,0,0.212552338,0,0.202598392,0,0.0207527,0,6.21E-05,0
464.477875,159.6759949,0,0.212526887,0,0.202581837,0,0.02075104,0,6.04E-05,0
466.1717565,159.7931213,0,0.212524175,0,0.202560827,0,0.020748841,0,-0.000114055,0
467.8716302,159.7983246,0,0.212532356,0,0.202581778,0,0.020752795,0,-0.000104735,0
469.5935423,159.7020264,0,0.212499648,0,0.202560499,0,0.020751547,0,-0.000120105,0
471.3047478,159.8035278,0,0.212515875,0,0.202552661,0,0.020753594,0,-5.13E-05,0
473.0299497,159.7124329,0,0.212491989,0,0.202519863,0,0.020752337,0,-4.78E-05,0
474.7470264,159.7983246,0,0.212478712,0,0.202531665,0,0.020751096,0,6.46E-05,0
476.4324634,159.6864014,0,0.212466433,0,0.202524468,0,0.020751523,0,7.21E-05,0
478.1211271,159.6811981,0,0.212463513,0,0.202489763,0,0.020751297,0,6.72E-05,0
479.8174345,159.7618866,0,0.212430581,0,0.202489122,0,0.020751221,0,6.42E-05,0
481.501749,159.7514801,0,0.212444081,0,0.202491775,0,0.020751303,0,7.35E-05,0
483.1871026,159.6291351,0,0.212448731,0,0.202505946,0,0.020753002,0,6.22E-05,0
484.873415,159.6343384,0,0.212425425,0,0.202482059,0,0.020750795,0,-0.000117852,0
486.5716925,159.7100067,0,0.212405189,0,0.202466115,0,0.020751484,0,-4.99E-05,0
488.2951705,159.5772247,0,0.212393641,0,0.202444598,0,0.020751448,0,-5.52E-05,0
490.0193033,159.5615997,0,0.212390214,0,0.202431067,0,0.020749122,0,7.02E-05,0
491.7058778,159.5407562,0,0.212384939,0,0.202450633,0,0.020751731,0,6.25E-05,0
493.3911641,159.5147095,0,0.212343797,0,0.202422127,0,0.020750985,0,6.19E-05,0
495.0771708,159.4886627,0,0.212328672,0,0.202423527,0,0.020751145,0,6.60E-05,0
496.7650082,159.4730225,0,0.212340354,0,0.202442899,0,0.020752383,0,6.61E-05,0
498.4515615,159.4469757,0,0.212341889,0,0.202424585,0,0.020751355,0,6.37E-05,0
500.1380847,159.5277405,0,0.21231465,0,0.202406629,0,0.020753259,0,-0.000112623,0
501.8294148,159.5069122,0,0.21235004,0,0.20240657,0,0.02075292,0,-5.88E-05,0
503.5492127,159.3844299,0,0.212321221,0,0.202374443,0,0.020753665,0,-6.15E-05,0
505.2713549,159.3635712,0,0.21233654,0,0.20238462,0,0.020754237,0,6.49E-05,0
506.9573388,159.3375092,0,0.21229659,0,0.202371343,0,0.020753291,0,6.74E-05,0
508.6442192,159.3114319,0,0.212291374,0,0.202366858,0,0.020753618,0,5.98E-05,0
510.3312573,159.2957916,0,0.212277054,0,0.202358528,0,0.020754006,0,6.55E-05,0
512.0173149,159.2801514,0,0.212280437,0,0.202336683,0,0.020754183,0,5.81E-05,0
513.7035899,159.3609772,0,0.212289884,0,0.202348932,0,0.02075563,0,6.70E-05,0
515.3996475,159.2436371,0,0.212283506,0,0.202338188,0,0.020754242,0,-0.000105519,0
517.0906637,159.2227783,0,0.212228253,0,0.202337682,0,0.020755788,0,-0.000118171,0
518.8170788,159.2019043,0,0.212226524,0,0.20232065,0,0.02075398,0,-6.24E-05,0
520.5352061,159.186264,0,0.212199673,0,0.20225358,0,0.020751385,0,-5.83E-05,0
522.2521091,159.175827,0,0.212171792,0,0.202240526,0,0.020751992,0,6.66E-05,0
523.9391508,159.2672882,0,0.212219879,0,0.202270239,0,0.020755069,0,6.23E-05,0
525.6254961,159.1655426,0,0.212169915,0,0.202219307,0,0.020751737,0,6.41E-05,0
527.3122692,159.1655426,0,0.212226659,0,0.202278032,0,0.020756867,0,6.33E-05,0
528.9993443,159.1655426,0,0.212181538,0,0.202246367,0,0.0207546,0,6.45E-05,0
530.6864018,159.1655426,0,0.21218957,0,0.202282845,0,0.020756256,0,6.47E-05,0
532.3777525,159.1551208,0,0.212204575,0,0.202272564,0,0.020758862,0,-0.000107651,0
534.0693967,159.1655426,0,0.212169051,0,0.202270328,0,0.020759268,0,-6.83E-05,0
535.7906322,159.1655426,0,0.212158665,0,0.202247306,0,0.020757593,0,-6.17E-05,0
537.5133224,159.1551208,0,0.212154448,0,0.202234238,0,0.020755189,0,6.37E-05,0
539.1990061,159.1499023,0,0.212142676,0,0.202216282,0,0.020755734,0,6.45E-05,0
540.8843935,159.1446838,0,0.212158009,0,0.202221542,0,0.020756871,0,6.50E-05,0
542.5702662,159.1290283,0,0.21213223,0,0.202208474,0,0.020757448,0,6.18E-05,0
544.2564209,159.1238098,0,0.212129399,0,0.202212139,0,0.020757884,0,7.23E-05,0
545.9435136,159.097702,0,0.212080985,0,0.202168881,0,0.020756086,0,6.29E-05,0
547.6383128,159.087265,0,0.212072029,0,0.202155992,0,0.020752292,0,-0.000118945,0
549.3366904,159.076828,0,0.212089121,0,0.202166244,0,0.020757239,0,-6.61E-05,0
551.0580609,159.0611725,0,0.212062045,0,0.202167272,0,0.020756286,0,-5.26E-05,0
552.8011417,159.0507355,0,0.212061956,0,0.202140033,0,0.02075528,0,5.89E-05,0
554.4853356,159.0298462,0,0.212043687,0,0.202143833,0,0.020755831,0,6.16E-05,0
556.1711659,159.0194092,0,0.212036743,0,0.202157124,0,0.020757956,0,7.17E-05,0
557.8581619,159.0141754,0,0.212039455,0,0.202124431,0,0.020756446,0,6.57E-05,0
559.5469017,158.9933014,0,0.21204248,0,0.202128157,0,0.020757053,0,6.79E-05,0
561.2326577,158.9880676,0,0.212022989,0,0.202110782,0,0.020756181,0,7.15E-05,0
562.9286528,158.9724121,0,0.212005749,0,0.202111005,0,0.020754937,0,-0.000109331,0
564.6258185,158.9567413,0,0.212012261,0,0.20209597,0,0.020756107,0,-6.36E-05,0
566.3516722,158.9515228,0,0.212022021,0,0.202099099,0,0.020756623,0,-4.84E-05,0
568.0813401,158.9358521,0,0.212017774,0,0.202096968,0,0.020758323,0,-5.19E-05,0
569.8216794,158.9149475,0,0.211991131,0,0.202091619,0,0.020756414,0,6.20E-05,0
571.5087769,158.8992767,0,0.211993709,0,0.202093541,0,0.020759329,0,6.47E-05,0
573.1950078,158.8888397,0,0.211975231,0,0.202061936,0,0.020755891,0,6.68E-05,0
574.8811905,158.8627167,0,0.211968213,0,0.202069953,0,0.020756654,0,6.17E-05,0
576.5673866,158.8627167,0,0.211966916,0,0.202062457,0,0.020756504,0,6.32E-05,0
578.2560804,158.8418121,0,0.211961641,0,0.202055662,0,0.020756984,0,5.86E-05,0
579.9505699,158.8313599,0,0.211944043,0,0.2020455,0,0.020756613,0,-9.61E-05,0
581.6520629,158.8261414,0,0.211960539,0,0.202046155,0,0.020759396,0,-5.20E-05,0
583.3702168,158.8052368,0,0.211943551,0,0.202040582,0,0.020756733,0,-5.55E-05,0
585.0855694,158.7947845,0,0.211972415,0,0.202030524,0,0.020758564,0,6.58E-05,0
586.7719755,158.7843323,0,0.211959496,0,0.2020507,0,0.020759141,0,6.85E-05,0
588.4593332,158.77388,0,0.211947456,0,0.202028691,0,0.020758566,0,6.67E-05,0
590.1456285,158.77388,0,0.211885616,0,0.201988682,0,0.02075696,0,6.17E-05,0
591.831008,158.7529602,0,0.211912959,0,0.202007919,0,0.020757537,0,6.11E-05,0
593.5181921,158.7529602,0,0.211947575,0,0.202037975,0,0.020759458,0,6.27E-05,0
595.2102864,158.7216034,0,0.211911216,0,0.202029883,0,0.020758715,0,-0.000100992,0
596.9001667,158.7165375,0,0.211925372,0,0.201996415,0,0.020758417,0,-4.89E-05,0
598.6190524,158.7113037,0,0.211907297,0,0.201989606,0,0.020757774,0,-5.35E-05,0
600.3475022,158.7008514,0,0.21189332,0,0.201970681,0,0.02075707,0,6.52E-05,0
602.0331471,158.6851654,0,0.211858436,0,0.201980695,0,0.02075831,0,6.72E-05,0
603.7195618,158.6746979,0,0.211842224,0,0.201925441,0,0.020755103,0,7.25E-05,0
605.4060786,158.6642456,0,0.211828246,0,0.201929792,0,0.020755185,0,7.04E-05,0
607.0929327,158.6537933,0,0.211815938,0,0.201914981,0,0.020753609,0,6.20E-05,0
608.7800162,158.6433258,0,0.211848199,0,0.201930001,0,0.020755885,0,6.03E-05,0
610.471483,158.6171722,0,0.211811259,0,0.201916307,0,0.020755246,0,-0.000121576,0
612.1624675,158.60672,0,0.211832135,0,0.201918348,0,0.020756662,0,-4.72E-05,0
613.8863244,158.5962524,0,0.211824208,0,0.201902508,0,0.020756342,0,-5.17E-05,0
615.6105671,158.5805664,0,0.211792439,0,0.201888963,0,0.020756967,0,6.45E-05,0
617.2974524,158.5648651,0,0.211816459,0,0.201892063,0,0.02075577,0,6.53E-05,0
618.9846566,158.5439301,0,0.211771264,0,0.201869115,0,0.020754868,0,6.53E-05,0
620.6703346,158.5334778,0,0.211780339,0,0.201881095,0,0.020755792,0,6.73E-05,0
622.3575602,158.4209442,0,0.211811006,0,0.201905921,0,0.02075973,0,6.89E-05,0
624.0445395,158.4052429,0,0.211780101,0,0.201886564,0,0.020758284,0,6.51E-05,0
625.7300768,158.3947754,0,0.21178691,0,0.201890826,0,0.020758839,0,-0.000106717,0
627.4205921,158.4706726,0,0.211796149,0,0.201884925,0,0.020759581,0,-6.72E-05,0
629.1486211,158.4549713,0,0.211776241,0,0.201843932,0,0.020754712,0,-4.91E-05,0
630.8787825,158.43927,0,0.211748614,0,0.201854988,0,0.020757841,0,-6.61E-05,0
632.6168602,158.4288025,0,0.211770281,0,0.201901614,0,0.020757891,0,6.47E-05,0
634.3010788,158.3109894,0,0.211770474,0,0.201856046,0,0.020759087,0,6.56E-05,0
635.98721,158.3005066,0,0.211798742,0,0.201861113,0,0.020759569,0,6.87E-05,0
637.6735697,158.3816833,0,0.211780056,0,0.20184578,0,0.020758964,0,6.56E-05,0
639.3594031,158.3659668,0,0.211779087,0,0.201881781,0,0.020762971,0,6.75E-05,0
641.0454807,158.3502655,0,0.21176128,0,0.201839551,0,0.020759618,0,-0.000118927,0
642.745647,158.334549,0,0.211751401,0,0.201845362,0,0.020758238,0,-6.96E-05,0
644.462194,158.3240814,0,0.211737632,0,0.201841562,0,0.020758323,0,-5.33E-05,0
646.1852198,158.3135986,0,0.211727395,0,0.20182535,0,0.020756746,0,6.10E-05,0
647.8724043,158.2978973,0,0.211738586,0,0.201826617,0,0.020757364,0,6.96E-05,0
649.5588276,158.2874146,0,0.211723953,0,0.201816171,0,0.020757873,0,6.63E-05,0
651.24459,158.2821808,0,0.211710602,0,0.20181635,0,0.020756645,0,7.00E-05,0
652.9297917,158.1747742,0,0.211722508,0,0.201810434,0,0.0207569,0,7.01E-05,0
654.6284573,158.164444,0,0.211678385,0,0.201781928,0,0.020755231,0,6.19E-05,0
656.3133652,158.1539612,0,0.211657404,0,0.201774507,0,0.020754021,0,6.19E-05,0
658.0265019,158.2404327,0,0.211691424,0,0.201796039,0,0.020757442,0,-0.000103836,0
659.7273753,158.1382446,0,0.211673974,0,0.201787889,0,0.020756207,0,-5.31E-05,0
661.4443593,158.2194672,0,0.211694389,0,0.201806738,0,0.020758387,0,-5.31E-05,0
663.174895,158.2142334,0,0.211631566,0,0.201785668,0,0.020754352,0,-5.07E-05,0
664.9412572,158.1015472,0,0.211620613,0,0.201755791,0,0.020753391,0,-5.15E-05,0
666.6774874,158.0858154,0,0.211654394,0,0.20177187,0,0.020755466,0,6.32E-05,0
668.3629534,158.182785,0,0.211653232,0,0.201758563,0,0.020755811,0,6.82E-05,0
670.0493066,158.0700836,0,0.211636096,0,0.20175749,0,0.020754963,0,6.59E-05,0
671.7364593,158.0648499,0,0.211653009,0,0.201756447,0,0.020755602,0,6.75E-05,0
673.4223537,158.0596008,0,0.21163769,0,0.201747834,0,0.020755064,0,6.29E-05,0
675.1108952,158.0386353,0,0.211618989,0,0.201715305,0,0.020754788,0,-0.000119886,0
676.796819,158.0333862,0,0.211618617,0,0.201738774,0,0.020754585,0,-6.92E-05,0
678.5171132,158.0333862,0,0.211636319,0,0.201708823,0,0.020754635,0,-5.25E-05,0
680.2400327,158.0176544,0,0.211640715,0,0.201730668,0,0.020755822,0,6.57E-05,0
681.927043,158.0124054,0,0.211635708,0,0.20174551,0,0.020756027,0,6.63E-05,0
683.6190746,158.0019226,0,0.211664408,0,0.201769456,0,0.020757157,0,6.69E-05,0
685.3310373,157.9966736,0,0.21167165,0,0.201767265,0,0.02075942,0,6.36E-05,0
687.028352,157.9756927,0,0.21163325,0,0.201729655,0,0.020757116,0,7.18E-05,0
688.7139924,157.9704437,0,0.211670547,0,0.201787039,0,0.020760547,0,6.54E-05,0
690.4012227,157.9704437,0,0.211668819,0,0.201772302,0,0.020759325,0,6.25E-05,0
692.0890932,157.96521,0,0.211640641,0,0.201749444,0,0.020758111,0,-9.57E-05,0
693.7873962,157.9547119,0,0.211621254,0,0.201742336,0,0.020757373,0,-5.17E-05,0
695.5033472,157.9442139,0,0.211656168,0,0.201759085,0,0.020759411,0,-5.38E-05,0
697.2212381,157.9337311,0,0.211677238,0,0.201747655,0,0.020758333,0,6.66E-05,0
698.9074266,157.9284821,0,0.211614206,0,0.201729387,0,0.020757396,0,6.57E-05,0
700.5932322,157.917984,0,0.211631834,0,0.201731666,0,0.02075807,0,5.83E-05,0
702.2777417,158.0150299,0,0.211644679,0,0.201750576,0,0.02075848,0,5.66E-05,0
703.9633958,157.9022522,0,0.211642503,0,0.201758801,0,0.020760493,0,6.13E-05,0
705.6500523,157.8865051,0,0.21163696,0,0.201744899,0,0.02075729,0,6.28E-05,0
707.3423595,157.8865051,0,0.211650371,0,0.201741993,0,0.020758696,0,-0.000114856,0
709.0421236,157.8760071,0,0.211661994,0,0.201745346,0,0.020759596,0,-6.72E-05,0
710.7602324,157.8707581,0,0.211654439,0,0.201753124,0,0.020761013,0,-5.37E-05,0
712.4838932,157.865509,0,0.211642265,0,0.201757907,0,0.02075904,0,-5.31E-05,0
714.2369349,157.855011,0,0.211659893,0,0.20176506,0,0.020759949,0,6.76E-05,0
715.9229627,157.855011,0,0.211657568,0,0.201755061,0,0.020760069,0,7.05E-05,0
717.6090877,157.8392792,0,0.21166259,0,0.201767101,0,0.020758245,0,6.25E-05,0
719.294441,157.8287811,0,0.211646139,0,0.201773151,0,0.020759767,0,6.70E-05,0
720.9802442,157.8182831,0,0.211684167,0,0.201763167,0,0.020762216,0,6.63E-05,0
722.6660752,157.7972717,0,0.211682021,0,0.2017733,0,0.020760616,0,6.34E-05,0
724.3718688,157.7867737,0,0.211670473,0,0.201770931,0,0.020760085,0,-0.000102575,0
726.0610487,157.7762756,0,0.211694061,0,0.201771035,0,0.020760395,0,-6.63E-05,0
727.7879193,157.8576355,0,0.211685523,0,0.201781541,0,0.020761555,0,-3.73E-05,0
729.5157073,157.7395325,0,0.211683958,0,0.201756909,0,0.020760091,0,6.64E-05,0
731.201983,157.7185211,0,0.211671084,0,0.201756983,0,0.02075913,0,6.55E-05,0
732.888062,157.7132721,0,0.211650639,0,0.201753765,0,0.020757798,0,5.57E-05,0
734.5785785,157.6871796,0,0.211674585,0,0.201754644,0,0.020759584,0,6.14E-05,0
736.2661705,157.6871796,0,0.211680114,0,0.201765358,0,0.020758882,0,6.98E-05,0
737.9543176,157.6661682,0,0.211642816,0,0.201761424,0,0.020756278,0,5.99E-05,0
739.6406524,157.7528229,0,0.211668938,0,0.201742991,0,0.020757491,0,6.61E-05,0
741.3517425,157.6451569,0,0.211669489,0,0.201758518,0,0.02075712,0,-0.000119933,0
743.0493884,157.6293945,0,0.211649015,0,0.201761007,0,0.020756293,0,-7.21E-05,0
744.7710011,157.6083832,0,0.211655855,0,0.201759949,0,0.020757146,0,-0.000119761,0
746.5178559,157.6083832,0,0.211664363,0,0.20177339,0,0.020756591,0,-6.21E-05,0
748.2345154,157.6898041,0,0.211696043,0,0.201804384,0,0.02076075,0,-4.97E-05,0
749.9572179,157.5873566,0,0.211689963,0,0.201802715,0,0.020759502,0,6.40E-05,0
751.6446333,157.5715942,0,0.211686581,0,0.201775074,0,0.02075812,0,7.31E-05,0
753.3304627,157.6635437,0,0.21169877,0,0.201782092,0,0.02075791,0,6.22E-05,0
755.0163808,157.5558319,0,0.211696341,0,0.201786309,0,0.020757837,0,6.19E-05,0
756.7032738,157.5558319,0,0.211688056,0,0.201787114,0,0.020758124,0,6.21E-05,0
758.3891835,157.5453186,0,0.211669877,0,0.201779052,0,0.020756762,0,6.88E-05,0
760.0819302,157.5453186,0,0.211686313,0,0.201805949,0,0.020758769,0,-0.000116056,0
761.7799911,157.5243073,0,0.211715862,0,0.201813176,0,0.020758528,0,-5.25E-05,0
763.5029552,157.5243073,0,0.211696863,0,0.201822578,0,0.020758953,0,-4.72E-05,0
765.2193506,157.5243073,0,0.211707726,0,0.201810196,0,0.020758146,0,6.55E-05,0
766.90838,157.6162567,0,0.211746364,0,0.201834514,0,0.020761162,0,7.02E-05,0
768.5940421,157.5137939,0,0.211756393,0,0.201829239,0,0.020760918,0,6.47E-05,0
770.2799945,157.4980164,0,0.211760342,0,0.201847359,0,0.020761829,0,6.34E-05,0
771.9665012,157.482254,0,0.211739212,0,0.201838731,0,0.020760477,0,6.85E-05,0
773.6522849,157.5689697,0,0.211740016,0,0.201832771,0,0.020759804,0,6.13E-05,0
775.350081,157.5532074,0,0.211754977,0,0.201844274,0,0.020760385,0,-0.000120637,0
777.0429962,157.4506989,0,0.211774185,0,0.201847389,0,0.020758606,0,-5.59E-05,0
778.7661719,157.4401855,0,0.211751103,0,0.201857432,0,0.020759167,0,-5.21E-05,0
780.4833655,157.4296722,0,0.211759954,0,0.201851144,0,0.020759061,0,6.50E-05,0
782.1719174,157.5164185,0,0.211795359,0,0.20185101,0,0.020760911,0,6.92E-05,0
783.8578825,157.5059052,0,0.211741387,0,0.201838999,0,0.02075881,0,6.28E-05,0
785.5447261,157.392868,0,0.211799159,0,0.201901316,0,0.020762512,0,7.03E-05,0
787.2311208,157.4033813,0,0.211774811,0,0.201873734,0,0.020759629,0,6.19E-05,0
788.9168015,157.3876038,0,0.211783677,0,0.201893836,0,0.020758936,0,6.95E-05,0
790.6070278,157.3718262,0,0.211816266,0,0.2018909,0,0.020761218,0,-0.000123053,0
792.3015776,157.3665619,0,0.211818367,0,0.201920256,0,0.020761969,0,-7.06E-05,0
794.0293429,157.4638519,0,0.21180661,0,0.201914072,0,0.020761017,0,-6.67E-05,0
795.7482977,157.3507843,0,0.21183218,0,0.201921716,0,0.020761413,0,6.37E-05,0
797.4348872,157.4428101,0,0.211815804,0,0.201910078,0,0.020758839,0,6.73E-05,0
799.1219316,157.4322968,0,0.211809456,0,0.201906308,0,0.020758754,0,7.26E-05,0
800.8077385,157.4322968,0,0.211826667,0,0.201912283,0,0.02075829,0,6.58E-05,0
802.4933512,157.3244781,0,0.211823418,0,0.201919704,0,0.020759562,0,5.92E-05,0
804.1791534,157.3139648,0,0.211853027,0,0.201938673,0,0.02076119,0,7.10E-05,0
805.8747044,157.4060059,0,0.21183224,0,0.201928123,0,0.020758858,0,-0.000120644,0
807.5756161,157.3902283,0,0.211834967,0,0.20192334,0,0.020759163,0,-6.39E-05,0
809.2954633,157.3692017,0,0.211830735,0,0.201928958,0,0.020758895,0,-5.99E-05,0
811.0117617,157.3639374,0,0.211865931,0,0.201968133,0,0.020758901,0,-5.50E-05,0
812.7491231,157.3483276,0,0.21184735,0,0.201941907,0,0.020758754,0,6.48E-05,0
814.4354403,157.3325348,0,0.211845725,0,0.201928555,0,0.020758379,0,6.75E-05,0
816.1217322,157.3167572,0,0.211864635,0,0.201932206,0,0.020757526,0,6.67E-05,0
817.8075848,157.2957153,0,0.2118337,0,0.201935082,0,0.020754896,0,5.85E-05,0
819.4937789,157.290451,0,0.211849272,0,0.201951399,0,0.02075628,0,6.85E-05,0
821.1791141,157.2694092,0,0.211867511,0,0.201964884,0,0.02075821,0,6.64E-05,0
822.8829052,157.1667786,0,0.211843922,0,0.201953098,0,0.020756723,0,-0.00011786,0
824.5711563,157.2325745,0,0.211891219,0,0.201986134,0,0.020758342,0,-5.69E-05,0
826.297173,157.2273102,0,0.211851254,0,0.201959714,0,0.020755865,0,-4.78E-05,0
828.0134811,157.2273102,0,0.211897969,0,0.201973244,0,0.020757234,0,6.24E-05,0
829.699825,157.1141205,0,0.211882293,0,0.201950162,0,0.020757554,0,6.21E-05,0
831.3892958,157.2115173,0,0.211897358,0,0.201974362,0,0.020757264,0,6.24E-05,0
833.0754099,157.1851959,0,0.211926519,0,0.20199497,0,0.020757796,0,6.16E-05,0
834.7634013,157.1799316,0,0.211933553,0,0.201990947,0,0.020758651,0,6.55E-05,0
