#Procedure: <SS9Procedure.SS9Procedure>
#Parameters:
#	Maximum Temp.: 360 K
#	Delay Time: 1 s
#	Field Strength: 0.19 T
#	MM1 Address: USB0::0x05E6::0x2110::1421999::INSTR
#	Voltage: True
#	Range: 10 SI
#	MM2 Address: USB0::0x05E6::0x2110::8015516::INSTR
#	Voltage: True
#	Range: 10 SI
#	MM3 Address: USB0::0x05E6::0x2110::1421483::INSTR
#	Voltage: False
#	Range: 0.1 SI
#	MM4 Adress: USB0::0x05E6::0x2110::1422148::INSTR
#	Voltage: True
#	Range: 0.1 SI
#	Number of Averages: 1
#	Your Name: connor
#Data:
elapsed_time,T,T_err,MM1_reading,MM1_error,MM2_reading,MM2_error,MM3_reading,MM3_error,MM4_reading,MM4_error
1.0008296966552734,351.00213623046875,0.0,-0.0197988692,0.0,0.0644000694,0.0,-0.0180579535,0.0,6.90222077e-05,0.0
2.6875476837158203,350.9866638183594,0.0,-0.0198205094,0.0,0.0643835142,0.0,-0.0180581007,0.0,6.55903641e-05,0.0
4.374330520629883,350.97119140625,0.0,-0.0198059529,0.0,0.0643749237,0.0,-0.0180566031,0.0,6.74839102e-05,0.0
6.063961744308472,350.95263671875,0.0,-0.0197865199,0.0,0.0643738806,0.0,-0.0180583354,0.0,-0.000104148763,0.0
7.7546610832214355,350.9248046875,0.0,-0.0198112148,0.0,0.0643746852,0.0,-0.0180591344,0.0,-5.96349818e-05,0.0
9.474411249160767,350.89385986328125,0.0,-0.0198000948,0.0,0.0643619373,0.0,-0.0180563032,0.0,-6.8301917e-05,0.0
11.198871612548828,350.8536376953125,0.0,-0.0198124963,0.0,0.0643708854,0.0,-0.0180560927,0.0,6.41118385e-05,0.0
12.884196043014526,350.810302734375,0.0,-0.0197772681,0.0,0.0643814802,0.0,-0.0180575195,0.0,6.22158258e-05,0.0
14.56956434249878,350.7638854980469,0.0,-0.0198167935,0.0,0.0643592551,0.0,-0.0180565752,0.0,6.53718452e-05,0.0
16.275754928588867,350.7112731933594,0.0,-0.0198042467,0.0,0.0643701851,0.0,-0.0180549416,0.0,6.70060471e-05,0.0
17.959017276763916,350.6524353027344,0.0,-0.0198180507,0.0,0.0643792524,0.0,-0.0180559307,0.0,6.44980973e-05,0.0
19.644734621047974,350.5874328613281,0.0,-0.0198302138,0.0,0.0643832832,0.0,-0.0180543474,0.0,6.12408184e-05,0.0
21.33161425590515,350.50714111328125,0.0,-0.0198349375,0.0,0.0643885806,0.0,-0.018054137,0.0,5.62969107e-05,0.0
23.041593074798584,350.4266357421875,0.0,-0.019821057,0.0,0.0644149705,0.0,-0.0180527549,0.0,-0.000110701032,0.0
24.733794450759888,350.3553771972656,0.0,-0.0198527555,0.0,0.0644159242,0.0,-0.0180527437,0.0,-5.63074136e-05,0.0
26.46117401123047,350.2717590332031,0.0,-0.0198560655,0.0,0.064426653,0.0,-0.0180507935,0.0,-4.71028106e-05,0.0
28.1934711933136,350.1726379394531,0.0,-0.019904701,0.0,0.0644732341,0.0,-0.0180497393,0.0,-5.06220276e-05,0.0
29.931331396102905,350.0889587402344,0.0,-0.0199146475,0.0,0.0644712075,0.0,-0.0180486273,0.0,6.48856512e-05,0.0
31.618769645690918,349.99310302734375,0.0,-0.0199213996,0.0,0.0644967183,0.0,-0.0180466175,0.0,6.25889297e-05,0.0
33.30598974227905,349.9001159667969,0.0,-0.0199449025,0.0,0.0645199641,0.0,-0.0180442109,0.0,6.34303942e-05,0.0
34.993027687072754,349.8009338378906,0.0,-0.0199684537,0.0,0.0645274445,0.0,-0.0180428754,0.0,6.50064903e-05,0.0
36.68320560455322,349.70172119140625,0.0,-0.0199603084,0.0,0.0645346045,0.0,-0.0180405508,0.0,6.53182942e-05,0.0
38.371460914611816,349.60247802734375,0.0,-0.0199970882,0.0,0.0645740851,0.0,-0.0180402267,0.0,5.56150735e-05,0.0
40.08237600326538,349.4970397949219,0.0,-0.0200284626,0.0,0.0646001473,0.0,-0.0180376134,0.0,-0.000107490654,0.0
41.77695059776306,349.39794921875,0.0,-0.0200744587,0.0,0.0646420866,0.0,-0.0180359333,0.0,-6.14045857e-05,0.0
43.502192735672,349.27386474609375,0.0,-0.0201058629,0.0,0.0646699741,0.0,-0.0180329624,0.0,-4.96290267e-05,0.0
45.226720094680786,349.1621398925781,0.0,-0.0201378315,0.0,0.0647055059,0.0,-0.0180309992,0.0,6.66974738e-05,0.0
46.913978099823,349.0534973144531,0.0,-0.0201500542,0.0,0.0647096112,0.0,-0.0180285591,0.0,6.47884444e-05,0.0
48.60318183898926,348.9419250488281,0.0,-0.0201638601,0.0,0.0647460669,0.0,-0.0180277414,0.0,6.6254026e-05,0.0
50.29114484786987,348.833251953125,0.0,-0.0202008672,0.0,0.0647808611,0.0,-0.0180228594,0.0,6.60009754e-05,0.0
51.978036403656006,348.7152404785156,0.0,-0.0202102363,0.0,0.0647825747,0.0,-0.018019041,0.0,6.05668901e-05,0.0
53.66717052459717,348.609619140625,0.0,-0.020264808,0.0,0.0648427233,0.0,-0.0180163774,0.0,5.85129382e-05,0.0
55.35421633720398,348.48846435546875,0.0,-0.0202957093,0.0,0.0648812279,0.0,-0.0180142838,0.0,-0.00012192213,0.0
57.04458451271057,348.3736572265625,0.0,-0.0203497484,0.0,0.0648978576,0.0,-0.0180107522,0.0,-4.7602989e-05,0.0
58.76631498336792,348.24932861328125,0.0,-0.0203499943,0.0,0.0649376809,0.0,-0.0180076248,0.0,-5.4736236e-05,0.0
60.4941029548645,348.1311950683594,0.0,-0.0204021334,0.0,0.0650035068,0.0,-0.0180046893,0.0,6.52679518e-05,0.0
62.18273162841797,348.0099182128906,0.0,-0.0204449538,0.0,0.0650269761,0.0,-0.0180004183,0.0,6.90658998e-05,0.0
63.86907362937927,347.8948669433594,0.0,-0.020482283,0.0,0.0650652423,0.0,-0.0179977528,0.0,6.60016739e-05,0.0
65.55638122558594,347.7830505371094,0.0,-0.0205086618,0.0,0.0650921761,0.0,-0.0179928932,0.0,6.67494023e-05,0.0
67.24310517311096,347.6648254394531,0.0,-0.0205583963,0.0,0.0651369765,0.0,-0.0179897416,0.0,6.20386781e-05,0.0
68.93283438682556,347.5496826171875,0.0,-0.0205826219,0.0,0.0651799887,0.0,-0.0179864894,0.0,6.24161402e-05,0.0
70.6196858882904,347.43450927734375,0.0,-0.0206550266,0.0,0.0652085766,0.0,-0.0179834701,0.0,-9.87031889e-05,0.0
72.30729293823242,347.31329345703125,0.0,-0.0207040291,0.0,0.0652622655,0.0,-0.0179794877,0.0,-5.55821789e-05,0.0
74.0273756980896,347.17938232421875,0.0,-0.020714458,0.0,0.0652953535,0.0,-0.0179751459,0.0,-4.15685062e-05,0.0
75.76187896728516,347.06103515625,0.0,-0.0207405909,0.0,0.0653280094,0.0,-0.0179702471,0.0,6.75021365e-05,0.0
77.45030903816223,346.9457702636719,0.0,-0.0208132602,0.0,0.0653616935,0.0,-0.01796614,0.0,5.95308847e-05,0.0
79.13880395889282,346.8335876464844,0.0,-0.0208461675,0.0,0.0654145255,0.0,-0.0179645419,0.0,6.64748004e-05,0.0
80.82611536979675,346.70599365234375,0.0,-0.0208936929,0.0,0.0654566884,0.0,-0.0179584436,0.0,6.58498756e-05,0.0
82.51325821876526,346.5906677246094,0.0,-0.020948287,0.0,0.0655135065,0.0,-0.017955251,0.0,6.60137957e-05,0.0
84.1999101638794,346.4753112792969,0.0,-0.0209670327,0.0,0.0655465945,0.0,-0.0179509706,0.0,5.70652628e-05,0.0
85.88628101348877,346.363037109375,0.0,-0.0210354365,0.0,0.0655924603,0.0,-0.0179460756,0.0,-0.000128586296,0.0
87.58142232894897,346.2353515625,0.0,-0.0210892315,0.0,0.0656406655,0.0,-0.0179421938,0.0,-0.000134725254,0.0
89.29256749153137,346.11053466796875,0.0,-0.0211162157,0.0,0.0656836256,0.0,-0.017937988,0.0,-5.77966347e-05,0.0
91.01411628723145,345.9919738769531,0.0,-0.0212026052,0.0,0.065701656,0.0,-0.0179338902,0.0,-5.12535007e-05,0.0
92.73761439323425,345.8796081542969,0.0,-0.0212465208,0.0,0.0657517686,0.0,-0.0179282501,0.0,6.02119471e-05,0.0
94.42392373085022,345.7672119140625,0.0,-0.021287214,0.0,0.0657983794,0.0,-0.0179235357,0.0,6.26020046e-05,0.0
96.1131489276886,345.6518859863281,0.0,-0.0213306918,0.0,0.0658415704,0.0,-0.0179202258,0.0,6.11770301e-05,0.0
97.79940533638,345.5394592285156,0.0,-0.0213994681,0.0,0.0658904016,0.0,-0.0179167818,0.0,7.3728901e-05,0.0
99.4851803779602,345.427001953125,0.0,-0.0214534588,0.0,0.0659136995,0.0,-0.017912792,0.0,6.09132075e-05,0.0
101.17400813102722,345.31451416015625,0.0,-0.0214833356,0.0,0.0659838095,0.0,-0.0179076287,0.0,6.4166481e-05,0.0
102.86104440689087,345.1957702636719,0.0,-0.0215606279,0.0,0.0660249292,0.0,-0.017902458,0.0,-0.000137795315,0.0
104.54898977279663,345.0740661621094,0.0,-0.0215838793,0.0,0.0660596117,0.0,-0.0178987644,0.0,-5.93855038e-05,0.0
106.2729721069336,344.96466064453125,0.0,-0.0216634161,0.0,0.0661198496,0.0,-0.0178960375,0.0,-5.50741424e-05,0.0
108.00436735153198,344.855224609375,0.0,-0.0217086803,0.0,0.0661716833,0.0,-0.017891325,0.0,6.21846047e-05,0.0
109.69119930267334,344.755126953125,0.0,-0.0217585302,0.0,0.0661972239,0.0,-0.0178862288,0.0,6.30273498e-05,0.0
111.3788115978241,344.65191650390625,0.0,-0.0217943005,0.0,0.0662369802,0.0,-0.0178818833,0.0,7.07804138e-05,0.0
113.06651091575623,344.5332336425781,0.0,-0.0218677017,0.0,0.0662829279,0.0,-0.0178773049,0.0,6.43439998e-05,0.0
114.75360774993896,344.42681884765625,0.0,-0.0218988545,0.0,0.0663087591,0.0,-0.0178715791,0.0,6.30530412e-05,0.0
116.44132661819458,344.32354736328125,0.0,-0.0219606012,0.0,0.0663762837,0.0,-0.017867336,0.0,6.36309705e-05,0.0
118.12894535064697,344.2202453613281,0.0,-0.0220097005,0.0,0.0664140507,0.0,-0.0178614519,0.0,-9.98050018e-05,0.0
