#Procedure: <SS9Procedure.SS9Procedure>
#Parameters:
#	Maximum Temp.: 350 K
#	Delay Time: 1 s
#	Field Strength: 0.19 T
#	MM1 Address: USB0::0x05E6::0x2110::1421999::INSTR
#	Voltage: True
#	Range: 10 SI
#	MM2 Address: USB0::0x05E6::0x2110::8015516::INSTR
#	Voltage: True
#	Range: 10 SI
#	MM3 Address: USB0::0x05E6::0x2110::1421483::INSTR
#	Voltage: False
#	Range: 0.1 SI
#	MM4 Adress: USB0::0x05E6::0x2110::1422148::INSTR
#	Voltage: True
#	Range: 0.1 SI
#	Number of Averages: 1
#	Your Name: connor
#Data:
elapsed_time,T,T_err,MM1_reading,MM1_error,MM2_reading,MM2_error,MM3_reading,MM3_error,MM4_reading,MM4_error
1.00083327293396,163.3134765625,0.0,-0.00830200035,0.0,0.0143228815,0.0,-0.0205338653,0.0,7.08570005e-05,0.0
2.686507225036621,163.318603515625,0.0,-0.00832134112,0.0,0.0143205439,0.0,-0.0205336045,0.0,6.90134766e-05,0.0
4.372928619384766,163.3134765625,0.0,-0.00832626316,0.0,0.0143171939,0.0,-0.020533666,0.0,6.58297067e-05,0.0
6.0585222244262695,163.3235626220703,0.0,-0.00830828398,0.0,0.0143332071,0.0,-0.0205341521,0.0,5.95765122e-05,0.0
7.744739294052124,163.318603515625,0.0,-0.00832517258,0.0,0.0143427588,0.0,-0.0205351449,0.0,6.78260985e-05,0.0
9.431276559829712,163.318603515625,0.0,-0.00832949765,0.0,0.0143578583,0.0,-0.0205360483,0.0,6.21557119e-05,0.0
11.121302843093872,163.318603515625,0.0,-0.00830551702,0.0,0.0143350474,0.0,-0.0205357577,0.0,-0.000102578822,0.0
12.813453435897827,163.3134765625,0.0,-0.00832219328,0.0,0.0143453804,0.0,-0.0205346401,0.0,-5.12561709e-05,0.0
14.532153367996216,163.3286895751953,0.0,-0.00830847583,0.0,0.0143337845,0.0,-0.0205333121,0.0,-4.650966e-05,0.0
16.248117685317993,163.3286895751953,0.0,-0.00830562599,0.0,0.0143520133,0.0,-0.020531753,0.0,6.68777065e-05,0.0
17.93602180480957,163.3286895751953,0.0,-0.00832316186,0.0,0.0143391834,0.0,-0.0205335263,0.0,6.56121846e-05,0.0
19.622845888137817,163.3338165283203,0.0,-0.00833345483,0.0,0.0143481856,0.0,-0.0205329768,0.0,6.5507309e-05,0.0
21.308302640914917,163.3338165283203,0.0,-0.00831147097,0.0,0.014363151,0.0,-0.020532025,0.0,5.93951917e-05,0.0
22.996151208877563,163.3389434814453,0.0,-0.00834496412,0.0,0.014360073,0.0,-0.0205334741,0.0,6.39159188e-05,0.0
24.68230152130127,163.3389434814453,0.0,-0.00832834839,0.0,0.0143556557,0.0,-0.0205320082,0.0,6.17748009e-05,0.0
26.383748769760132,163.3338165283203,0.0,-0.00833125319,0.0,0.0143536599,0.0,-0.0205324515,0.0,-0.000116551571,0.0
28.075871467590332,163.3338165283203,0.0,-0.0083462689,0.0,0.0143681699,0.0,-0.0205328669,0.0,-5.43625646e-05,0.0
29.802942276000977,163.3389434814453,0.0,-0.00833295006,0.0,0.0143609847,0.0,-0.0205330494,0.0,-4.95084859e-05,0.0
31.52502989768982,163.3389434814453,0.0,-0.00831352639,0.0,0.0143358288,0.0,-0.0205338504,0.0,5.99442173e-05,0.0
33.21209764480591,163.34918212890625,0.0,-0.00832752045,0.0,0.0143560087,0.0,-0.0205327142,0.0,6.10550559e-05,0.0
34.89668273925781,163.34918212890625,0.0,-0.00834946334,0.0,0.0143704125,0.0,-0.0205328781,0.0,6.30818612e-05,0.0
36.583385705947876,163.35430908203125,0.0,-0.00833201501,0.0,0.0143384365,0.0,-0.0205333065,0.0,7.10420717e-05,0.0
38.27090263366699,163.35943603515625,0.0,-0.00834440998,0.0,0.0143588967,0.0,-0.0205340646,0.0,7.16386275e-05,0.0
39.957324504852295,163.35943603515625,0.0,-0.00830883346,0.0,0.0143602369,0.0,-0.0205324515,0.0,6.45199615e-05,0.0
41.64370131492615,163.35943603515625,0.0,-0.00832494348,0.0,0.0143649633,0.0,-0.0205334722,0.0,-0.000104502069,0.0
43.332196950912476,163.35943603515625,0.0,-0.0083236061,0.0,0.0143668977,0.0,-0.0205346513,0.0,-5.47683448e-05,0.0
45.05378985404968,163.35430908203125,0.0,-0.00832860451,0.0,0.0143430344,0.0,-0.0205341745,0.0,-4.45135483e-05,0.0
46.77029633522034,163.35943603515625,0.0,-0.00831974763,0.0,0.0143543984,0.0,-0.0205333735,0.0,7.41324547e-05,0.0
48.457512617111206,163.3645477294922,0.0,-0.00834018643,0.0,0.01436867,0.0,-0.0205337796,0.0,6.58975986e-05,0.0
50.14424252510071,163.35430908203125,0.0,-0.00833511352,0.0,0.0143712367,0.0,-0.0205334797,0.0,5.99640552e-05,0.0
51.8300096988678,163.35943603515625,0.0,-0.00833250861,0.0,0.014361334,0.0,-0.020534167,0.0,6.58441931e-05,0.0
53.51706504821777,163.35943603515625,0.0,-0.00833284482,0.0,0.0143680498,0.0,-0.0205320231,0.0,6.90536544e-05,0.0
55.20598840713501,163.3696746826172,0.0,-0.00833112932,0.0,0.014376074,0.0,-0.0205339975,0.0,6.30172216e-05,0.0
56.89167857170105,163.3696746826172,0.0,-0.00833297241,0.0,0.0143828559,0.0,-0.0205333177,0.0,-0.000101577126,0.0
58.58152985572815,163.3748016357422,0.0,-0.00833707675,0.0,0.0143855381,0.0,-0.0205336343,0.0,-5.08752527e-05,0.0
60.29902744293213,163.3799285888672,0.0,-0.00829716492,0.0,0.0143616907,0.0,-0.0205335859,0.0,6.38829515e-05,0.0
61.987728118896484,163.3748016357422,0.0,-0.00833010859,0.0,0.0143850333,0.0,-0.0205350816,0.0,6.82962709e-05,0.0
63.67336845397949,163.3696746826172,0.0,-0.00830425508,0.0,0.0143784955,0.0,-0.0205332916,0.0,6.49918074e-05,0.0
65.36160492897034,163.3748016357422,0.0,-0.00831340067,0.0,0.0143862338,0.0,-0.020534629,0.0,6.40276339e-05,0.0
67.04671669006348,163.3748016357422,0.0,-0.00831609591,0.0,0.0143866473,0.0,-0.0205347724,0.0,7.12798209e-05,0.0
68.73276019096375,163.38504028320312,0.0,-0.00831836182,0.0,0.0143862515,0.0,-0.0205328539,0.0,6.78667347e-05,0.0
70.42255783081055,163.38504028320312,0.0,-0.0083093876,0.0,0.0143799027,0.0,-0.0205343011,0.0,-0.000101010635,0.0
72.11155366897583,163.38504028320312,0.0,-0.0083570145,0.0,0.0143834371,0.0,-0.0205335039,0.0,-5.40374057e-05,0.0
73.82979154586792,163.39016723632812,0.0,-0.00832096952,0.0,0.0144091704,0.0,-0.0205335877,0.0,-5.92201067e-05,0.0
75.54455757141113,163.39529418945312,0.0,-0.00832253228,0.0,0.0143622653,0.0,-0.0205315444,0.0,5.91602874e-05,0.0
77.23144006729126,163.38504028320312,0.0,-0.00832728482,0.0,0.0143606076,0.0,-0.0205327849,0.0,6.96447168e-05,0.0
78.91812586784363,163.39529418945312,0.0,-0.00833499804,0.0,0.0143753364,0.0,-0.0205334257,0.0,6.51386435e-05,0.0
80.60399770736694,163.39529418945312,0.0,-0.00833835732,0.0,0.0143723487,0.0,-0.0205337572,0.0,5.95728124e-05,0.0
82.29061985015869,163.40040588378906,0.0,-0.00833239313,0.0,0.0143871353,0.0,-0.0205330103,0.0,6.42769737e-05,0.0
83.97705483436584,163.40553283691406,0.0,-0.00833965186,0.0,0.014388049,0.0,-0.0205316264,0.0,6.5425469e-05,0.0
85.68841171264648,163.415771484375,0.0,-0.00835697166,0.0,0.0143753616,0.0,-0.0205339081,0.0,-0.000127501567,0.0
87.3831193447113,163.415771484375,0.0,-0.00835310388,0.0,0.0143858734,0.0,-0.0205336585,0.0,-4.95472158e-05,0.0
89.11149835586548,163.4208984375,0.0,-0.00834287144,0.0,0.0144082605,0.0,-0.0205309521,0.0,-5.22175178e-05,0.0
90.83754563331604,163.4208984375,0.0,-0.00832155346,0.0,0.0143873402,0.0,-0.0205321181,0.0,6.45495601e-05,0.0
92.5220079421997,163.415771484375,0.0,-0.00834837649,0.0,0.0144052682,0.0,-0.0205333549,0.0,6.33298841e-05,0.0
94.21180272102356,163.426025390625,0.0,-0.0083320029,0.0,0.01442031,0.0,-0.0205333083,0.0,6.59119468e-05,0.0
95.89842081069946,163.4208984375,0.0,-0.0083270464,0.0,0.0143970409,0.0,-0.0205324385,0.0,6.58136195e-05,0.0
97.58547949790955,163.43113708496094,0.0,-0.00833047926,0.0,0.0144290011,0.0,-0.0205338299,0.0,6.32195296e-05,0.0
99.27193927764893,163.4208984375,0.0,-0.00832410436,0.0,0.0144063243,0.0,-0.0205338653,0.0,6.36843178e-05,0.0
100.95824956893921,163.4208984375,0.0,-0.0083331624,0.0,0.0143800731,0.0,-0.0205327905,0.0,-0.000117900337,0.0
102.65067267417908,163.43626403808594,0.0,-0.00831892993,0.0,0.0144276656,0.0,-0.0205343011,0.0,-5.43181558e-05,0.0
104.37406706809998,163.41065979003906,0.0,-0.00834158714,0.0,0.0144045744,0.0,-0.0205335095,0.0,6.30192589e-05,0.0
106.06119871139526,163.4208984375,0.0,-0.00833461619,0.0,0.0144068961,0.0,-0.0205328539,0.0,6.93823894e-05,0.0
